STATIONS_ID; iso-date; QUALITAETS_NIVEAU; tavg;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;relhumid; windspeed; tmax;tmin;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; precip;NIEDERSCHLAGSHOEHE_IND;sunhours; SCHNEEHOEHE;eor
164;2016-04-26;   3;    3.6;   6.9;   6.0;  992.46;   87.33;   3.5;    6.5;    0.9;    0.0;  11.2;   2.4;   8;    1.683;   0;eor
164;2016-04-27;   3;    4.8;   7.0;   6.8;  995.88;   81.88;   5.2;    8.9;    2.3;    0.9;  17.2;   4.9;   8;    2.517;   0;eor
164;2016-04-28;   3;    4.8;   7.2;   6.7; 1005.01;   84.25;   4.3;    9.4;    1.7;    0.0;  14.6;   2.8;   8;    2.533;   0;eor
164;2016-04-29;   3;    8.1;   6.3;   3.2; 1012.01;   62.88;   3.9;   14.5;   -0.1;   -1.7;  12.2;   0.0;   0;   10.750;   0;eor
164;2016-04-30;   3;   11.4;   7.3;   5.4; 1012.40;   55.04;   3.2;   18.1;    5.1;    2.1;   9.1;   0.0;   0;    8.133;   0;eor
164;2016-05-01;   3;   11.1;   7.9;   2.0; 1017.14;   62.46;   2.8;   18.3;    3.4;    0.4;   8.7;   0.0;   0;   13.283;   0;eor
164;2016-05-02;   3;   11.7;   8.6;   0.4; 1017.24;   66.92;   2.1;   19.1;    3.9;    0.8;   6.7;   0.0;   0;   13.700;   0;eor
164;2016-05-03;   3;   12.1;   9.2;   4.0; 1011.73;   69.13;   2.8;   20.1;    4.2;    1.7;  14.7;   0.0;   6;    7.500;   0;eor
164;2016-05-04;   3;   10.2;   8.2;   5.5; 1019.52;   67.63;   4.9;   15.4;    5.1;    2.8;  12.5;   0.0;   6;    6.483;   0;eor
164;2016-05-05;   3;   12.5;   8.4;   2.2; 1020.56;   60.67;   2.1;   19.5;    6.5;    4.6;   6.1;   0.0;   0;   12.100;   0;eor
164;2016-05-06;   3;   15.3;   9.3;   0.7; 1014.53;   56.79;   2.5;   23.1;    5.1;    3.0;   7.7;   0.0;   0;   14.050;   0;eor
164;2016-05-07;   3;   16.8;   9.4;   0.6; 1012.13;   52.17;   3.3;   24.6;    6.4;    3.8;  12.7;   0.0;   0;   13.533;   0;eor
164;2016-05-08;   3;   17.4;   9.9;   0.8; 1013.83;   52.25;   3.2;   24.6;    7.5;    5.1;  11.0;   0.0;   0;   11.917;   0;eor
164;2016-05-09;   3;   17.6;  10.5;   0.5; 1013.91;   56.33;   3.5;   25.8;    8.1;    5.9;  11.6;   0.0;   0;   13.367;   0;eor
164;2016-05-10;   3;   17.2;  10.9;   0.6; 1009.79;   58.79;   3.5;   24.5;    7.9;    5.6;  11.8;   0.0;   0;   14.200;   0;eor
164;2016-05-11;   3;   17.5;  10.8;   2.2; 1004.79;   57.88;   3.3;   25.2;    7.9;    5.8;  12.0;   0.0;   0;   13.483;   0;eor
164;2016-05-12;   3;   16.5;  11.6;   2.8;  998.82;   62.58;   3.7;   24.0;   10.5;    7.8;  12.0;   0.0;   6;   11.333;   0;eor
164;2016-05-13;   3;   13.7;   9.4;   1.4;  994.56;   61.67;   4.1;   20.8;    6.1;    3.9;  12.4;   0.0;   0;   14.217;   0;eor
164;2016-05-14;   3;   10.7;   8.0;   3.8;  997.36;   63.21;   5.4;   15.7;    6.5;    4.3;  12.4;   1.0;   6;    8.267;   0;eor
164;2016-05-15;   3;    8.1;   8.1;   5.0; 1003.29;   76.33;   5.9;   13.1;    5.5;    4.4;  16.7;   0.9;   8;    6.500;   0;eor
164;2016-05-16;   3;    9.1;   8.1;   7.3; 1006.34;   71.75;   6.0;   14.8;    5.4;    4.6;  13.6;   0.7;   6;    3.433;   0;eor
164;2016-05-17;   3;    9.1;   8.8;   7.9; 1006.48;   75.42;   4.9;   12.4;    6.1;    5.4;  10.9;   0.7;   6;    0.667;   0;eor
164;2016-05-18;   3;   13.3;   9.7;   6.6; 1004.89;   65.50;   1.8;   19.4;    6.8;    5.3;   8.2;   0.0;   0;    3.617;   0;eor
164;2016-05-19;   3;   16.4;   9.9;   7.0; 1004.77;   55.96;   2.2;   21.8;   11.4;    8.7;   5.8;   0.0;   0;    1.800;   0;eor
164;2016-05-20;   3;   16.5;  11.1;   6.1; 1008.98;   60.38;   3.7;   22.4;   10.6;    7.1;  11.3;   0.0;   6;    6.783;   0;eor
164;2016-05-21;   3;   17.4;  12.8;   6.5; 1010.31;   67.17;   2.3;   23.1;   12.3;   10.1;   8.5;   0.0;   0;    5.033;   0;eor
164;2016-05-22;   3;   20.8;  12.6;   5.9; 1005.08;   54.38;   3.9;   27.7;   12.6;   10.4;  12.0;   0.0;   0;   10.833;   0;eor
164;2016-05-23;   3;   21.4;  15.0;   4.5; 1000.44;   60.46;   3.1;   28.7;   12.6;   10.6;  10.1;   0.0;   0;   12.133;   0;eor
164;2016-05-24;   3;   18.9;  16.0;   5.4; 1001.62;   75.25;   3.7;   28.1;   14.3;   13.7;  12.0;   0.7;   6;    9.350;   0;eor
164;2016-05-25;   3;   15.3;  15.4;   6.6; 1006.07;   88.92;   3.9;   18.8;   13.0;   11.8;   7.6;   0.0;   6;    1.217;   0;eor
164;2016-05-26;   3;   14.9;  14.3;   7.7; 1009.20;   85.00;   2.4;   19.0;   11.6;   12.0;   6.1;   0.0;   6;    0.450;   0;eor
164;2016-05-27;   3;   15.5;  13.1;   6.8; 1010.49;   75.17;   2.1;   20.2;   10.3;    8.6;   6.2;   0.0;   0;    2.900;   0;eor
164;2016-05-28;   3;   16.6;  14.0;   2.5; 1008.53;   75.46;   2.5;   24.4;    8.7;    7.2;   8.9;   0.0;   0;   11.833;   0;eor
164;2016-05-29;   3;   20.2;  16.6;   4.2; 1002.65;   72.63;   4.0;   26.9;   12.6;   12.0;  12.2;   0.0;   6;    9.267;   0;eor
164;2016-05-30;   3;   20.2;  18.0;   6.2; 1000.05;   78.54;   3.8;   29.6;   15.3;   13.7;  16.3;  13.4;   6;    6.483;   0;eor
164;2016-05-31;   3;   18.7;  18.4;   5.3; 1003.84;   86.58;   2.1;   25.8;   14.4;   13.2;  10.6;   5.8;   6;    1.083;   0;eor
164;2016-06-01;   3;   19.2;  19.7;   5.4; 1004.67;   89.17;   3.0;   23.7;   15.9;   14.6;  10.5;  17.4;   6;    4.467;   0;eor
164;2016-06-02;   3;   20.1;  18.0;   4.1; 1005.04;   78.29;   2.8;   25.5;   15.0;   13.9;   9.8;   0.0;   6;   10.767;   0;eor
164;2016-06-03;   3;   21.2;  16.3;   2.4; 1005.98;   68.00;   2.9;   27.0;   14.8;   13.7;   9.7;   0.0;   0;   14.033;   0;eor
164;2016-06-04;   3;   20.5;  16.4;   2.0; 1006.65;   71.08;   1.8;   27.8;   13.9;   12.8;   7.7;   0.0;   0;   12.200;   0;eor
164;2016-06-05;   3;   20.7;  15.7;   0.5; 1009.82;   67.21;   2.1;   28.2;   13.8;   12.2;   7.6;   0.0;   0;   14.683;   0;eor
164;2016-06-06;   3;   17.0;  10.9;   0.5; 1016.10;   58.21;   2.8;   23.6;    9.0;    7.7;   7.3;   0.0;   0;   15.117;   0;eor
164;2016-06-07;   3;   17.0;  10.7;   2.0; 1016.10;   58.88;   1.5;   25.2;    7.2;    6.0;   4.6;   0.0;   0;   14.950;   0;eor
164;2016-06-08;   3;   19.4;  12.7;   1.4; 1009.47;   59.04;   3.7;   26.4;   11.9;   10.5;  11.6;   0.0;   6;   14.733;   0;eor
164;2016-06-09;   3;   17.2;  12.1;   5.0; 1008.10;   63.42;   2.2;   22.1;   11.6;   10.2;   7.8;   0.0;   0;    9.133;   0;eor
164;2016-06-10;   3;   15.6;  10.2;   4.2; 1003.19;   59.71;   5.3;   22.0;   10.1;    9.2;  13.1;   0.0;   0;   10.700;   0;eor
164;2016-06-11;   3;   14.9;   8.8;   3.6; 1005.62;   55.08;   2.5;   20.8;    8.2;    7.0;   8.8;   0.0;   0;   13.733;   0;eor
164;2016-06-12;   3;   14.1;  10.7;   7.3; 1003.69;   68.67;   2.7;   20.1;    6.8;    6.1;   8.2;   2.0;   6;    0.200;   0;eor
164;2016-06-13;   3;   13.6;  14.0;   7.8;  996.44;   89.83;   2.4;   15.0;   11.8;   11.7;   6.4;   0.5;   6;    0.050;   0;eor
164;2016-06-14;   3;   16.5;  16.0;   6.4;  992.94;   85.79;   1.7;   21.1;   13.4;   13.1;  15.3;  11.9;   8;    3.617;   0;eor
164;2016-06-15;   3;   15.9;  15.8;   6.9;  993.79;   87.54;   1.7;   20.0;   12.3;   11.0;   6.4;   5.0;   6;    1.417;   0;eor
164;2016-06-16;   3;   17.7;  14.1;   5.3;  996.65;   72.00;   2.7;   23.0;   11.9;   11.4;   8.9;  12.4;   6;    8.750;   0;eor
164;2016-06-17;   3;   15.1;  16.0;   7.4;  995.62;   93.71;   4.2;   16.2;   13.6;   12.6;  11.8;  20.5;   6;    0.167;   0;eor
164;2016-06-18;   3;   16.0;  15.4;   4.5; 1006.82;   85.33;   3.1;   20.9;   12.9;   11.5;   9.2;   3.4;   6;    5.683;   0;eor
164;2016-06-19;   3;   16.9;  14.7;   3.5; 1013.58;   77.71;   2.7;   22.2;   11.5;   10.0;   7.6;   0.0;   0;    8.117;   0;eor
164;2016-06-20;   3;   17.1;  12.9;   2.3; 1013.52;   68.54;   2.8;   22.7;   10.7;    8.9;   9.2;   0.5;   6;   11.700;   0;eor
164;2016-06-21;   3;   17.8;  16.1;   6.5; 1012.01;   80.08;   3.2;   22.3;   14.8;   13.7;   9.9;   1.1;   6;    4.100;   0;eor
164;2016-06-22;   3;   21.3;  17.4;   4.5; 1016.84;   70.92;   2.5;   27.4;   14.0;   12.4;   8.1;   0.0;   0;    8.567;   0;eor
164;2016-06-23;   3;   24.6;  19.0;   0.3; 1015.65;   64.17;   3.4;   30.4;   16.2;   14.0;   9.7;   0.0;   0;   15.200;   0;eor
164;2016-06-24;   3;   26.4;  20.8;   0.8; 1010.25;   62.04;   2.8;   33.8;   19.5;   17.6;  11.3;   0.0;   0;   13.300;   0;eor
164;2016-06-25;   3;   22.9;  21.5;   2.9; 1004.05;   78.88;   2.8;   33.2;   17.6;   15.8;  20.4;  26.4;   6;    9.033;   0;eor
164;2016-06-26;   3;   18.3;  15.6;   5.0; 1008.33;   74.88;   4.1;   22.5;   13.5;   11.8;  12.3;   0.1;   6;    7.517;   0;eor
164;2016-06-27;   3;   17.8;  13.7;   3.5; 1010.14;   68.71;   2.7;   22.8;   11.9;   10.6;   9.0;   1.0;   6;   10.250;   0;eor
164;2016-06-28;   3;   17.2;  14.8;   4.3; 1009.67;   76.50;   2.2;   21.6;   14.0;   12.2;   7.9;   3.7;   6;    5.333;   0;eor
164;2016-06-29;   3;   18.2;  14.4;   4.7; 1005.26;   71.21;   3.8;   24.4;   12.9;   11.0;  11.8;   0.0;   6;    7.950;   0;eor
164;2016-06-30;   3;   19.3;  14.5;   5.6; 1006.55;   67.00;   2.5;   25.0;   11.3;   10.1;  10.5;   0.0;   6;    6.433;   0;eor
164;2016-07-01;   3;   20.8;  17.8;   4.1; 1007.21;   73.33;   2.7;   27.0;   14.9;   12.9;  11.4;   0.7;   6;    9.300;   0;eor
164;2016-07-02;   3;   18.1;  16.1;   5.3; 1005.88;   77.50;   4.0;   25.7;   12.9;   11.5;  14.1;   1.1;   6;    5.450;   0;eor
164;2016-07-03;   3;   15.5;  12.0;   2.4; 1011.60;   69.96;   3.6;   20.7;   10.8;    8.3;  11.8;   0.0;   6;   11.000;   0;eor
164;2016-07-04;   3;   16.0;  11.9;   3.8; 1013.48;   68.13;   2.8;   22.1;   10.3;    8.7;   8.8;   0.0;   0;    6.100;   0;eor
164;2016-07-05;   3;   18.0;  14.2;   5.7; 1005.54;   70.29;   3.2;   24.0;   10.9;    9.0;  13.5;   3.0;   6;    4.917;   0;eor
164;2016-07-06;   3;   15.0;  12.3;   6.5; 1005.15;   72.58;   8.6;   19.2;   11.9;   11.3;  19.4;   0.8;   6;    5.550;   0;eor
164;2016-07-07;   3;   16.2;  11.5;   4.1; 1012.26;   64.50;   4.3;   21.0;   10.6;    8.9;  10.9;   0.0;   0;   10.033;   0;eor
164;2016-07-08;   3;   19.1;  14.4;   6.3; 1007.70;   66.88;   3.5;   25.4;   13.1;   12.4;  19.7;   2.9;   6;    4.217;   0;eor
164;2016-07-09;   3;   17.1;  14.8;   6.5; 1008.45;   76.38;   4.6;   21.3;   13.9;   12.9;  11.7;   0.0;   6;    2.250;   0;eor
164;2016-07-10;   3;   22.8;  17.2;   5.5; 1005.56;   63.21;   3.2;   29.0;   16.4;   15.9;  10.2;   0.0;   0;    8.150;   0;eor
164;2016-07-11;   3;   23.4;  17.4;   6.6; 1001.06;   60.46;   3.7;   27.2;   17.6;   14.8;  10.7;   0.0;   0;    5.733;   0;eor
164;2016-07-12;   3;   20.3;  14.0;   7.0; 1004.25;   59.75;   2.9;   25.1;   14.9;   13.7;  11.5;   0.0;   6;    3.633;   0;eor
164;2016-07-13;   3;   17.1;  15.6;   6.7; 1005.20;   80.88;   1.9;   21.8;   13.0;   11.2;  10.1;   4.3;   6;    3.183;   0;eor
164;2016-07-14;   3;   14.9;  14.1;   8.0; 1005.40;   83.13;   4.3;   16.3;   13.5;   12.4;  12.0;   1.5;   6;    0.000;   0;eor
164;2016-07-15;   3;   15.3;  13.6;   7.5; 1011.48;   78.42;   6.1;   19.4;   12.5;   10.9;  12.8;   0.0;   6;    0.583;   0;eor
164;2016-07-16;   3;   18.1;  13.2;   5.3; 1015.41;   65.33;   3.2;   24.1;   10.0;    8.0;   8.9;   5.3;   6;   10.450;   0;eor
164;2016-07-17;   3;   18.6;  17.4;   7.0; 1012.08;   81.79;   2.8;   22.4;   15.6;   15.2;   6.6;   0.5;   6;    3.350;   0;eor
164;2016-07-18;   3;   16.8;  15.1;   7.8; 1012.58;   79.08;   3.3;   19.3;   14.9;   13.6;   9.6;   0.0;   6;    0.017;   0;eor
164;2016-07-19;   3;   18.1;  16.4;   7.5; 1014.11;   79.04;   2.6;   22.0;   15.1;   13.5;   7.4;   0.0;   6;    0.550;   0;eor
164;2016-07-20;   3;   20.0;  15.4;   3.2; 1012.34;   68.29;   1.4;   26.1;   13.7;   12.0;   5.3;   0.0;   0;    8.517;   0;eor
164;2016-07-21;   3;   21.8;  14.0;   2.6; 1008.61;   58.00;   2.3;   29.5;   12.6;   11.6;   7.3;   0.0;   0;   13.733;   0;eor
164;2016-07-22;   3;   21.1;  11.7;   2.6; 1011.07;   51.38;   2.6;   28.8;   12.8;   10.5;   8.3;   0.0;   0;   13.767;   0;eor
164;2016-07-23;   3;   20.0;  15.9;   4.1; 1012.67;   69.92;   2.6;   27.2;   11.6;   10.0;   8.0;   0.0;   0;    9.933;   0;eor
164;2016-07-24;   3;   20.7;  17.1;   3.5; 1012.80;   72.50;   1.4;   27.5;   13.9;   13.2;   5.0;   0.0;   0;   10.867;   0;eor
164;2016-07-25;   3;   22.8;  17.5;   2.0; 1010.75;   66.58;   1.5;   30.6;   14.3;   13.1;   7.1;   0.0;   0;   11.783;   0;eor
164;2016-07-26;   3;   21.9;  17.7;   4.6; 1011.83;   68.63;   3.1;   28.3;   13.5;   11.9;   8.9;   0.0;   0;    6.500;   0;eor
164;2016-07-27;   3;   18.9;  17.2;   5.4; 1009.97;   80.21;   2.3;   25.8;   12.1;   10.8;   7.0;   6.9;   6;    3.000;   0;eor
164;2016-07-28;   3;   20.0;  18.2;   6.0; 1008.23;   79.63;   2.5;   24.7;   16.3;   16.0;   8.8;   1.7;   6;    5.833;   0;eor
164;2016-07-29;   3;   20.6;  17.4;   5.0; 1004.78;   73.50;   3.1;   25.3;   16.6;   15.2;   9.4;   0.1;   6;    7.317;   0;eor
164;2016-07-30;   3;   20.3;  16.7;   4.6; 1004.60;   71.46;   3.4;   25.0;   14.9;   13.5;  10.4;   0.0;   6;    7.700;   0;eor
164;2016-07-31;   3;   18.6;  17.0;   7.3; 1004.98;   80.33;   2.0;   24.9;   13.6;   12.3;  11.8;   6.4;   6;    3.900;   0;eor
164;2016-08-01;   3;   16.6;  14.1;   5.0; 1009.25;   75.71;   4.3;   21.2;   12.8;   11.3;  11.1;   0.0;   6;    9.250;   0;eor
164;2016-08-02;   3;   14.8;  14.7;   6.2; 1009.15;   86.79;   1.9;   17.3;   11.8;   10.0;   6.0;   2.6;   6;    2.500;   0;eor
164;2016-08-03;   3;   17.1;  18.0;   8.0; 1005.14;   91.71;   3.1;   21.2;   10.8;   10.1;   8.6;   1.0;   6;    0.000;   0;eor
164;2016-08-04;   3;   20.1;  19.1;   7.1; 1004.05;   81.88;   3.4;   25.4;   17.1;   15.5;  10.7;   6.2;   6;    3.550;   0;eor
164;2016-08-05;   3;   17.2;  17.1;   7.0; 1008.44;   87.08;   2.1;   21.6;   14.6;   13.8;   5.8;   2.7;   6;    0.883;   0;eor
164;2016-08-06;   3;   16.6;  14.7;   4.3; 1015.12;   78.29;   4.5;   21.4;   13.5;   12.1;  17.5;   1.6;   6;    7.967;   0;eor
164;2016-08-07;   3;   17.8;  13.7;   2.1; 1017.18;   69.08;   3.7;   23.3;   11.9;   10.3;   9.0;   0.0;   4;   10.933;   0;eor
164;2016-08-08;   3;   20.5;  15.4;   5.6; 1009.67;   64.83;   4.7;   27.0;   15.3;   14.2;  12.9;   0.1;   4;    7.517;-999;eor
164;2016-08-09;   3;   15.4;  11.8;   5.6; 1011.11;   68.25;   3.9;   20.2;   10.4;    8.5;  12.6;   0.0;   6;    3.333;   0;eor
164;2016-08-10;   3;   12.8;  10.0;   4.0; 1011.13;   69.00;   3.8;   18.2;    8.3;    6.1;  10.8;   0.2;   6;    8.383;   0;eor
164;2016-08-11;   3;   13.2;   9.3;   4.1; 1013.48;   63.29;   4.6;   19.2;    7.7;    6.6;  10.6;   0.0;   6;    8.117;   0;eor
164;2016-08-12;   3;   15.8;  14.0;   7.8; 1013.43;   77.00;   3.2;   19.1;   12.9;   12.8;   8.1;   0.1;   6;    0.083;   0;eor
164;2016-08-13;   3;   20.7;  16.5;   5.8; 1012.35;   69.54;   4.7;   26.4;   16.5;   15.2;  12.5;   0.0;   6;    7.433;   0;eor
164;2016-08-14;   3;   17.5;  13.6;   6.6; 1014.38;   69.21;   4.0;   21.7;   12.9;   10.3;   9.5;   0.0;   0;    3.300;   0;eor
164;2016-08-15;   3;   15.8;  12.6;   3.0; 1015.85;   72.17;   3.3;   21.7;   10.3;    8.3;   8.8;   0.0;   0;    6.567;   0;eor
164;2016-08-16;   3;   14.2;  12.4;   5.0; 1012.12;   79.17;   3.3;   21.4;    8.8;    8.0;  12.4;   8.0;   6;    4.700;   0;eor
164;2016-08-17;   3;   14.8;  12.5;   4.8; 1008.50;   76.25;   2.3;   20.9;    7.9;    6.7;   5.9;   0.0;   6;    6.767;   0;eor
164;2016-08-18;   3;   15.3;  13.5;   5.7; 1003.34;   78.50;   3.2;   21.0;   10.7;    9.4;   7.5;   0.4;   6;    3.833;   0;eor
164;2016-08-19;   3;   17.7;  12.9;   2.5; 1005.05;   67.79;   1.5;   24.8;    9.2;    8.5;   6.2;   1.1;   6;   12.600;   0;eor
164;2016-08-20;   3;   18.9;  17.2;   7.0; 1006.08;   79.71;   2.4;   24.9;   13.8;   12.7;  10.4;   4.5;   6;    1.633;   0;eor
164;2016-08-21;   3;   17.5;  16.6;   5.7; 1009.66;   83.79;   2.3;   23.0;   13.7;   12.3;  14.8;   3.1;   6;    4.883;   0;eor
164;2016-08-22;   3;   18.4;  15.3;   5.0; 1016.64;   73.25;  -999;   23.9;   12.8;   11.1;  -999;   0.1;   6;    6.917;   0;eor
164;2016-08-23;   3;   18.5;  18.1;   6.6; 1019.28;   85.29;  -999;   22.7;   15.0;   13.6;  -999;   0.4;   6;    1.333;   0;eor
164;2016-08-24;   3;   20.7;  17.2;   2.4; 1019.57;   72.21;   1.9;   26.7;   13.5;   12.7;   6.0;   0.0;   0;   11.633;   0;eor
164;2016-08-25;   3;   21.6;  15.1;   0.2; 1015.80;   61.08;   4.0;   28.2;   14.8;   13.2;  10.8;   0.0;   0;   12.950;   0;eor
164;2016-08-26;   3;   23.7;  15.0;   0.2; 1011.18;   54.21;   3.6;   31.8;   15.7;   13.6;   8.9;   0.0;   0;   12.617;   0;eor
164;2016-08-27;   3;   22.0;  18.0;   0.5; 1012.92;   69.54;   2.7;   29.2;   15.8;   13.6;   7.7;   0.0;   0;   12.583;   0;eor
164;2016-08-28;   3;   22.8;  17.9;   4.3; 1006.72;   68.75;   2.8;   32.5;   13.0;   11.6;  22.0;   6.2;   6;   10.617;   0;eor
164;2016-08-29;   3;   18.0;  16.9;   4.9; 1008.77;   81.42;   4.4;   22.6;   12.4;   11.0;  12.4;   0.7;   6;    5.750;   0;eor
164;2016-08-30;   3;   15.9;  12.8;   1.9; 1017.67;   73.17;   3.5;   22.2;   10.9;    9.7;  10.3;   0.0;   0;    9.767;   0;eor
164;2016-08-31;   3;   18.1;  12.5;   0.1; 1016.24;   64.04;   2.2;   25.0;    9.7;    8.2;   7.4;   0.0;   0;   12.567;   0;eor
164;2016-09-01;   3;   19.1;  13.8;   2.8; 1012.76;   64.63;   3.0;   26.3;   12.2;    9.9;   9.2;   0.0;   6;   10.033;   0;eor
164;2016-09-02;   3;   18.6;  13.9;   5.6; 1012.83;   67.00;   2.5;   24.0;   13.2;   11.7;   9.1;   0.0;   6;   11.767;   0;eor
164;2016-09-03;   3;   19.6;  15.2;   6.6; 1008.98;   68.04;   3.2;   25.1;   15.1;   13.1;   9.3;   0.1;   6;    7.567;   0;eor
164;2016-09-04;   3;   17.3;  16.5;   7.4; 1002.78;   84.38;   3.3;   22.1;   14.5;   13.3;  17.2;  15.4;   6;    0.283;   0;eor
164;2016-09-05;   3;   16.2;  16.1;   5.9; 1008.27;   87.33;   3.3;   21.2;   11.1;    9.6;   8.5;   0.7;   6;    1.433;   0;eor
164;2016-09-06;   3;   15.7;  13.7;   3.2; 1020.62;   78.75;   1.7;   21.7;    9.3;    8.4;   5.1;   0.0;   0;    9.683;   0;eor
164;2016-09-07;   3;   17.6;  14.9;   2.5; 1017.04;   76.54;   1.8;   24.8;    9.8;    8.7;   7.0;   0.0;   0;   12.117;   0;eor
164;2016-09-08;   3;   20.3;  16.4;   0.8; 1008.19;   71.83;   2.3;   28.5;   11.7;   10.9;   8.0;   0.0;   0;   11.850;   0;eor
164;2016-09-09;   3;   20.0;  17.3;   1.1; 1008.89;   75.96;   2.7;   27.5;   12.8;   11.8;   8.6;   0.0;   0;   10.083;   0;eor
164;2016-09-10;   3;   18.7;  14.7;   0.1; 1011.58;   71.21;   1.4;   26.0;   11.8;   10.4;   3.8;   0.0;   0;   11.683;   0;eor
164;2016-09-11;   3;   21.4;  16.3;   1.5; 1011.03;   65.79;   1.7;   29.9;   14.6;   13.1;   8.0;   0.0;   0;    8.317;   0;eor
164;2016-09-12;   3;   22.0;  18.0;   0.8; 1013.44;   70.54;   2.0;   30.9;   14.0;   12.9;   6.2;   0.0;   0;   11.467;   0;eor
164;2016-09-13;   3;   22.5;  17.8;   0.5; 1012.40;   69.96;   2.1;   30.8;   15.1;   14.3;   8.3;   0.0;   0;   10.083;   0;eor
164;2016-09-14;   3;   21.3;  14.8;   0.3; 1012.20;   62.21;   3.2;   28.8;   13.5;   12.0;   8.6;   0.0;   0;   11.033;   0;eor
164;2016-09-15;   3;   18.4;  13.1;   0.3; 1010.47;   65.71;   2.7;   26.3;   10.6;    9.3;   8.6;   0.0;   0;   11.433;   0;eor
164;2016-09-16;   3;   18.8;  13.8;   1.9; 1006.19;   65.92;   2.1;   28.0;    9.9;    8.0;   5.3;   0.0;   6;   10.017;   0;eor
164;2016-09-17;   3;   17.9;  13.6;   5.6; 1007.02;   68.21;   3.8;   23.9;   13.6;   12.3;  11.2;   0.0;   6;    0.650;   0;eor
164;2016-09-18;   3;   15.9;  10.9;   4.9; 1009.66;   62.46;   4.4;   21.7;   10.1;    9.0;  11.1;   0.0;   0;    7.550;   0;eor
164;2016-09-19;   3;   14.2;   9.3;   5.0; 1011.63;   58.92;   2.8;   19.6;    7.4;    5.4;   8.4;   0.0;   0;    8.550;   0;eor
164;2016-09-20;   3;   13.3;  10.6;   6.0; 1012.44;   71.92;   2.1;   19.6;    6.0;    4.2;   7.4;   0.0;   0;    4.000;   0;eor
164;2016-09-21;   3;   13.5;  11.5;   4.3; 1013.65;   75.21;   2.2;   19.9;    6.0;    4.1;   6.8;   0.0;   0;    4.200;   0;eor
164;2016-09-22;   3;   11.5;   8.6;   1.4; 1016.23;   68.83;   1.3;   20.0;    3.7;    2.5;   6.7;   0.0;   0;   10.283;   0;eor
164;2016-09-23;   3;   14.3;  11.1;   4.9; 1015.79;   70.29;   2.2;   21.8;    5.0;    3.7;  13.1;   1.7;   6;    6.267;   0;eor
164;2016-09-24;   3;   14.1;  11.6;   5.7; 1018.14;   74.38;   2.1;   20.1;    8.2;    5.8;   6.3;   0.0;   6;    8.350;   0;eor
164;2016-09-25;   3;   14.2;  10.6;   4.9; 1015.93;   67.63;   2.3;   21.0;    6.7;    4.7;   7.4;   0.0;   0;    9.300;   0;eor
164;2016-09-26;   3;   13.3;   9.7;   3.4; 1015.94;   67.13;   1.7;   22.0;    5.9;    3.9;   7.1;   0.0;   0;   10.250;   0;eor
164;2016-09-27;   3;   13.3;   9.7;   0.6; 1019.14;   67.33;   1.9;   21.1;    5.3;    3.4;   5.6;   0.0;   0;   10.650;   0;eor
164;2016-09-28;   3;   16.3;  12.4;   6.3; 1013.38;   67.08;   5.0;   19.7;   11.5;   10.0;  16.3;   0.0;   0;    0.017;   0;eor
164;2016-09-29;   3;   19.9;  12.5;   6.4; 1006.47;   55.54;   4.6;   25.6;   14.8;   13.9;  12.7;   0.0;   6;    5.000;   0;eor
164;2016-09-30;   3;   15.2;  12.2;   6.1; 1005.91;   70.88;   3.6;   19.7;    9.9;    7.1;  11.9;   0.0;   6;    1.867;   0;eor
164;2016-10-01;   3;   12.0;  12.8;   6.8; 1004.82;   90.79;   2.1;   14.9;    8.5;    4.9;   6.6;   8.0;   6;    0.000;   0;eor
164;2016-10-02;   3;   12.9;  13.2;   5.4; 1005.30;   89.17;   2.5;   18.3;    8.6;    6.3;  10.1;   2.1;   6;    4.200;   0;eor
164;2016-10-03;   3;   10.7;  12.1;   4.5; 1014.98;   93.04;   2.4;   14.2;    5.3;    4.8;   9.0;   5.3;   6;    2.217;   0;eor
164;2016-10-04;   3;   11.5;   9.9;   2.6; 1026.23;   72.83;   5.5;   16.2;    7.2;    5.3;  14.2;   0.8;   6;    8.333;   0;eor
164;2016-10-05;   3;    9.5;   9.8;   7.5; 1022.56;   82.33;   5.5;   12.4;    7.5;    6.3;  17.3;   0.4;   6;    2.567;   0;eor
164;2016-10-06;   3;   10.3;  11.3;   7.9; 1013.43;   89.79;   4.9;   11.0;    9.3;    8.8;  12.8;   1.6;   6;    0.000;   0;eor
164;2016-10-07;   3;    9.4;  10.5;   7.4; 1013.40;   89.00;   2.5;   12.3;    6.6;    5.1;   8.7;   2.3;   6;    0.250;   0;eor
164;2016-10-08;   3;    9.3;  10.2;   7.5; 1013.84;   87.75;   3.8;   12.4;    7.0;    6.1;  10.2;   1.2;   6;    0.700;   0;eor
164;2016-10-09;   3;    8.2;   9.9;   6.3; 1015.33;   90.88;   3.4;   11.0;    4.1;    2.2;   8.1;   1.7;   6;    1.733;   0;eor
164;2016-10-10;   3;    7.0;   9.0;   6.6; 1016.72;   89.96;   1.8;   10.7;    3.0;    1.4;   5.4;   2.2;   6;    4.683;   0;eor
